dungeon_id,floor_id,stage,spawn_type,monster_id,monster_level,row_count
317,3,8,0,345,7,36
317,3,8,0,347,7,23
317,3,9,1,349,7,100
317,4,0,0,342,10,67
317,4,0,0,344,10,55
317,4,0,0,346,10,76
317,4,0,2,667,10,1
317,4,1,0,342,10,110
317,4,1,0,344,10,79
317,4,1,0,346,10,111
317,4,2,0,343,10,100
317,4,3,0,342,10,133
317,4,3,0,344,10,129
317,4,3,0,346,10,138
317,4,4,0,342,10,107
317,4,4,0,344,10,89
317,4,4,0,346,10,98
317,4,4,2,667,10,2
317,4,5,0,345,10,98
317,4,5,2,667,10,2
317,4,6,0,342,10,117
317,4,6,0,344,10,141
317,4,6,0,346,10,142
317,4,7,0,342,10,116
317,4,7,0,344,10,130
317,4,7,0,346,10,146
317,4,7,2,667,10,2
317,4,8,0,347,10,100
317,4,9,1,666,10,100
318,1,0,1,221,3,100
318,1,0,1,223,4,100
318,1,1,1,403,10,100
318,1,2,0,204,10,100
318,1,3,1,189,5,100
318,1,4,1,650,5,100
331,1,0,0,312,7,20
331,1,0,0,314,7,20
331,1,1,1,351,3,20
331,1,2,1,323,3,20
331,1,3,1,389,3,20
331,1,4,1,599,3,20
331,2,0,0,312,10,20
331,2,0,0,314,10,20
331,2,1,1,351,5,20
331,2,2,1,323,5,20
331,2,3,1,389,5,20
331,2,4,1,599,5,20
332,1,0,0,36,66,14
332,1,0,0,38,60,22
332,1,0,0,40,48,16
332,1,0,0,42,37,15
332,1,0,0,44,35,13
332,1,1,1,687,3,20
332,1,1,1,688,3,20
332,1,2,0,37,40,3
332,1,2,0,39,39,8
332,1,2,0,41,36,13
332,1,2,0,43,34,6
332,1,2,0,45,30,10
332,1,3,1,684,3,20
332,1,3,1,685,3,20
332,1,3,1,686,3,20
332,1,4,1,744,3,20
332,2,0,0,36,86,25
332,2,0,0,38,80,18
332,2,0,0,40,68,19
332,2,0,0,42,57,12
332,2,0,0,44,55,6
332,2,1,1,687,5,20
332,2,1,1,688,5,20
332,2,2,0,37,60,8
332,2,2,0,39,59,7
332,2,2,0,41,56,11
332,2,2,0,43,54,14
332,2,3,1,684,5,20
332,2,3,1,685,5,20
332,2,3,1,686,5,20
332,2,4,1,744,5,20
333,1,0,1,512,5,20
333,1,1,1,693,5,20
333,1,2,1,692,5,20
333,1,3,1,648,5,20
334,1,0,0,311,4,20
334,1,0,0,550,4,20
334,1,0,0,689,4,20
334,1,1,1,681,7,20
334,1,1,1,717,7,20
334,1,1,1,718,7,20
334,1,2,0,545,4,20
334,1,2,0,547,4,20
334,1,2,0,549,4,20
334,1,2,0,551,4,20
334,1,2,0,553,4,20
334,1,3,1,580,2,40
334,1,4,1,778,3,20
334,2,0,0,311,6,20
334,2,0,0,550,6,20
334,2,0,0,689,6,20
334,2,1,1,681,10,20
334,2,1,1,717,10,20
334,2,1,1,718,10,20
334,2,2,0,545,6,20
334,2,2,0,547,6,20
334,2,2,0,549,6,20
334,2,2,0,551,6,20
334,2,2,0,553,6,20
334,2,3,1,580,3,40
334,2,4,1,778,5,20
337,1,0,1,578,4,40
337,1,0,1,603,4,20
337,1,1,0,1063,5,60
337,1,2,1,121,4,20
337,1,3,1,1061,2,20
337,2,0,1,578,8,40
337,2,0,1,603,8,20
337,2,1,0,1063,9,60
337,2,2,1,121,7,20
337,2,3,1,1061,5,20
338,1,0,1,183,1,40
338,1,0,1,184,1,20
338,1,0,1,185,1,40
338,1,1,1,593,3,20
338,1,1,1,595,3,20
338,1,2,1,815,3,60
338,1,3,1,817,3,20
338,1,4,1,819,3,20
338,2,0,1,183,1,20
338,2,0,1,184,1,60
338,2,0,1,185,1,20
338,2,1,1,593,5,20
338,2,1,1,595,5,20
338,2,2,1,815,5,40
338,2,2,1,816,5,20
338,2,3,1,818,5,20
338,2,4,1,820,5,20
339,1,0,0,832,2,101
339,1,0,0,838,2,95
339,1,0,2,1219,1,2
339,1,1,0,832,2,166
339,1,1,0,838,2,134
339,1,2,0,832,2,188
339,1,2,0,838,2,212
339,1,3,0,832,2,249
339,1,3,0,838,2,251
339,1,4,1,833,2,300
339,1,5,0,832,2,164
339,1,5,0,838,2,136
339,1,6,0,832,2,197
339,1,6,0,838,2,203
339,1,7,0,832,2,252
339,1,7,0,838,2,248
339,1,8,1,836,2,300
339,1,9,1,840,2,100
339,2,0,0,832,3,64
339,2,0,0,833,3,43
339,2,0,0,836,3,57
339,2,0,0,838,3,36
339,2,1,0,832,3,61
339,2,1,0,833,3,95
339,2,1,0,836,3,70
339,2,1,0,838,3,74
339,2,2,0,832,3,100
339,2,2,0,833,3,94
339,2,2,0,836,3,97
339,2,2,0,838,3,109
339,2,3,0,832,3,120
339,2,3,0,833,3,86
339,2,3,0,836,3,90
339,2,3,0,838,3,103
339,2,3,2,1219,2,1
339,2,4,1,834,3,100
339,2,4,1,837,3,100
339,2,4,1,839,3,100
339,2,5,0,832,3,92
339,2,5,0,833,3,56
339,2,5,0,836,3,84
339,2,5,0,838,3,68
339,2,6,0,832,3,119
339,2,6,0,833,3,99
339,2,6,0,836,3,87
339,2,6,0,838,3,95
339,2,7,0,832,3,110
339,2,7,0,833,3,93
339,2,7,0,836,3,92
339,2,7,0,838,3,110
339,2,8,1,834,3,100
339,2,8,1,837,3,100
339,2,8,1,839,3,100
339,2,9,1,840,2,100
339,3,0,0,832,7,52
339,3,0,0,833,7,41
339,3,0,0,836,7,45
339,3,0,0,838,7,58
339,3,0,2,1219,7,2
339,3,1,0,832,7,83
339,3,1,0,833,7,88
339,3,1,0,836,7,78
339,3,1,0,838,7,51
339,3,2,0,832,7,86
339,3,2,0,833,7,88
339,3,2,0,836,7,104
339,3,2,0,838,7,102
339,3,2,2,1219,7,5
339,3,3,0,832,7,101
339,3,3,0,833,7,83
339,3,3,0,836,7,112
339,3,3,0,838,7,106
339,3,4,1,834,7,98
339,3,4,1,837,7,98
339,3,4,1,839,7,98
339,3,4,2,1219,7,2
339,3,5,0,832,7,73
339,3,5,0,833,7,68
339,3,5,0,836,7,70
339,3,5,0,838,7,89
339,3,6,0,832,7,109
339,3,6,0,833,7,105
339,3,6,0,836,7,94
339,3,6,0,838,7,92
339,3,7,0,832,7,95
339,3,7,0,833,7,90
339,3,7,0,836,7,99
339,3,7,0,838,7,119
339,3,8,1,835,7,100
339,3,9,1,841,7,100
339,4,0,0,832,10,43
339,4,0,0,833,10,53
339,4,0,0,836,10,52
339,4,0,0,838,10,52
339,4,1,0,832,10,91
339,4,1,0,833,10,65
339,4,1,0,836,10,75
339,4,1,0,838,10,69
339,4,2,0,832,10,89
339,4,2,0,833,10,95
339,4,2,0,836,10,107
339,4,2,0,838,10,97
339,4,2,2,1219,10,3
339,4,3,0,832,10,104
339,4,3,0,833,10,103
339,4,3,0,836,10,117
339,4,3,0,838,10,78
339,4,4,1,834,10,100
339,4,4,1,837,10,100
339,4,4,1,839,10,100
339,4,5,0,832,10,69
339,4,5,0,833,10,77
339,4,5,0,836,10,79
339,4,5,0,838,10,75
339,4,6,0,832,10,116
339,4,6,0,833,10,86
339,4,6,0,836,10,100
339,4,6,0,838,10,90
339,4,6,2,1219,10,2
339,4,7,0,832,10,101
339,4,7,0,833,10,99
339,4,7,0,836,10,103
339,4,7,0,838,10,93
339,4,7,2,1219,10,2
339,4,8,1,835,10,100
339,4,9,1,841,10,100
342,1,0,0,762,1,82
342,1,0,0,764,1,58
342,1,0,0,766,1,60
342,1,1,0,762,1,108
342,1,1,0,764,1,77
342,1,1,0,766,1,115
342,1,2,0,762,1,126
342,1,2,0,764,1,138
342,1,2,0,766,1,136
342,1,3,0,762,1,135
342,1,3,0,764,1,136
342,1,3,0,766,1,129
342,1,4,1,770,1,100
342,2,0,0,762,2,66
342,2,0,0,764,2,82
342,2,0,0,766,2,52
342,2,1,0,762,2,112
342,2,1,0,764,2,77
342,2,1,0,766,2,111
342,2,2,0,762,2,108
342,2,2,0,764,2,91
342,2,2,0,766,2,101
342,2,3,0,762,2,105
342,2,3,0,764,2,137
342,2,3,0,766,2,158
342,2,4,1,763,2,200
342,2,5,0,762,2,136
342,2,5,0,764,2,143
342,2,5,0,766,2,121
342,2,6,1,770,4,100
342,3,0,0,762,7,61
342,3,0,0,764,7,68
342,3,0,0,766,7,71
342,3,1,0,762,7,100
342,3,1,0,764,7,99
342,3,1,0,766,7,101
342,3,2,0,762,7,122
342,3,2,0,764,7,156
342,3,2,0,766,7,122
342,3,3,0,762,7,170
342,3,3,0,764,7,166
342,3,3,0,766,7,164
342,3,4,0,763,7,100
342,3,4,0,765,7,56
342,3,4,0,767,7,44
342,3,5,0,762,7,88
342,3,5,0,764,7,94
342,3,5,0,766,7,118
342,3,6,0,762,7,151
342,3,6,0,764,7,115
342,3,6,0,766,7,134
342,3,7,0,762,7,155
342,3,7,0,764,7,183
342,3,7,0,766,7,162
342,3,8,0,763,7,45
342,3,8,0,765,7,100
342,3,8,0,767,7,55
342,3,9,1,771,7,100
342,4,0,0,762,10,73
342,4,0,0,764,10,69
342,4,0,0,766,10,58
342,4,1,0,762,10,126
342,4,1,0,764,10,73
342,4,1,0,766,10,98
342,4,1,2,768,10,1
342,4,2,0,762,10,130
342,4,2,0,764,10,143
342,4,2,0,766,10,99
342,4,2,2,768,10,7
342,4,3,0,762,10,164
342,4,3,0,764,10,177
342,4,3,0,766,10,159
342,4,4,0,763,10,52
342,4,4,0,765,10,48
342,4,4,0,767,10,100
342,4,5,0,762,10,97
342,4,5,0,764,10,105
342,4,5,0,766,10,95
342,4,5,2,768,10,1
342,4,6,0,762,10,135
342,4,6,0,764,10,142
342,4,6,0,766,10,123
342,4,7,0,762,10,150
342,4,7,0,764,10,149
342,4,7,0,766,10,201
342,4,8,0,763,10,95
342,4,8,0,765,10,32
342,4,8,0,767,10,63
342,4,8,2,768,10,5
342,4,9,1,771,10,100
354,3,0,1,545,12,20
354,3,0,1,547,12,20
354,3,0,1,549,12,20
354,3,0,1,551,12,20
354,3,0,1,553,12,20
354,3,1,1,422,3,20
354,3,2,1,336,3,20
354,3,3,1,828,3,20
354,3,3,1,830,3,20
354,3,4,1,810,3,20
354,4,0,1,545,15,20
354,4,0,1,547,15,20
354,4,0,1,549,15,20
354,4,0,1,551,15,20
354,4,0,1,553,15,20
354,4,1,1,422,5,20
354,4,2,1,336,5,20
354,4,3,1,828,5,20
354,4,3,1,830,5,20
354,4,4,1,810,5,20
355,1,0,1,406,6,40
355,1,1,1,340,5,20
355,1,2,0,633,5,3
355,1,2,0,635,5,17
355,1,3,0,631,5,20
355,1,4,1,645,5,20
372,1,0,1,828,3,20
372,1,0,1,830,3,20
372,1,1,0,335,3,9
372,1,1,0,337,3,11
372,1,2,1,989,3,20
372,1,3,0,755,3,4
372,1,3,0,756,3,16
372,1,4,1,812,2,20
372,1,5,0,814,3,20
372,2,0,1,828,5,20
372,2,0,1,830,5,20
372,2,1,0,335,5,13
372,2,1,0,337,5,7
372,2,2,1,989,5,20
372,2,3,0,755,5,15
372,2,3,0,756,5,5
372,2,4,0,812,3,20
372,2,5,0,814,5,20
383,1,0,1,404,10,40
383,1,1,1,1104,5,20
383,1,2,0,621,5,6
383,1,2,0,623,5,5
383,1,2,0,625,5,9
383,1,3,1,627,5,20
383,1,4,1,1119,5,20
385,1,0,1,407,7,20
385,1,1,1,1096,3,20
385,1,2,1,984,3,20
385,1,3,1,1103,3,20
385,1,4,1,1098,3,20
385,2,0,1,407,10,20
385,2,1,1,1096,5,20
385,2,2,1,984,5,20
385,2,3,1,1103,5,20
385,2,4,1,1098,5,20
389,1,0,1,792,10,40
389,1,1,1,1101,3,20
389,1,2,1,396,3,20
389,1,3,1,1095,3,20
389,1,4,1,1189,3,20
389,2,0,1,792,15,40
389,2,1,1,1101,5,20
389,2,2,1,396,5,20
389,2,3,1,1095,5,20
389,2,4,1,1189,5,20
441,1,0,0,3312,1,4
441,1,0,0,3313,1,4
441,1,0,0,3314,1,1
441,1,0,0,3315,1,11
441,1,1,0,3312,1,3
441,1,1,0,3313,1,6
441,1,1,0,3314,1,6
441,1,1,0,3315,1,3
441,1,1,0,3316,1,2
441,1,2,0,3312,1,6
441,1,2,0,3313,1,5
441,1,2,0,3314,1,4
441,1,2,0,3315,1,3
441,1,2,0,3316,1,2
442,1,0,0,3312,1,5
442,1,0,0,3313,1,1
442,1,0,0,3314,1,5
442,1,0,0,3315,1,2
442,1,0,0,3316,1,7
442,1,1,0,3312,1,5
442,1,1,0,3313,1,3
442,1,1,0,3314,1,4
442,1,1,0,3315,1,5
442,1,1,0,3316,1,3
442,1,2,0,3313,1,8
442,1,2,0,3314,1,2
442,1,2,0,3316,1,10
443,1,0,0,3312,1,3
443,1,0,0,3313,1,6
443,1,0,0,3314,1,5
443,1,0,0,3315,1,1
443,1,0,0,3316,1,5
443,1,1,0,3312,1,8
443,1,1,0,3314,1,7
443,1,1,0,3315,1,3
443,1,1,0,3316,1,2
443,1,2,0,3312,1,5
443,1,2,0,3313,1,6
443,1,2,0,3314,1,1
443,1,2,0,3315,1,1
443,1,2,0,3316,1,7
444,1,0,0,3312,1,2
444,1,0,0,3313,1,2
444,1,0,0,3314,1,3
444,1,0,0,3315,1,6
444,1,0,0,3316,1,7
444,1,1,0,3312,1,4
444,1,1,0,3313,1,3
444,1,1,0,3314,1,3
444,1,1,0,3315,1,4
444,1,1,0,3316,1,6
444,1,2,0,3312,1,5
444,1,2,0,3313,1,8
444,1,2,0,3314,1,2
444,1,2,0,3315,1,4
444,1,2,0,3316,1,1
445,1,0,0,3312,1,3
445,1,0,0,3314,1,3
445,1,0,0,3315,1,9
445,1,0,0,3316,1,5
445,1,1,0,3312,1,9
445,1,1,0,3313,1,2
445,1,1,0,3314,1,5
445,1,1,0,3316,1,4
445,1,2,0,3312,1,5
445,1,2,0,3313,1,4
445,1,2,0,3315,1,5
445,1,2,0,3316,1,6
446,1,0,0,3312,1,3
446,1,0,0,3313,1,7
446,1,0,0,3314,1,4
446,1,0,0,3315,1,2
446,1,0,0,3316,1,4
446,1,1,0,3312,1,3
446,1,1,0,3313,1,6
446,1,1,0,3314,1,2
446,1,1,0,3315,1,5
446,1,1,0,3316,1,4
446,1,2,0,3312,1,7
446,1,2,0,3313,1,2
446,1,2,0,3314,1,4
446,1,2,0,3315,1,1
446,1,2,0,3316,1,6
447,1,0,0,3312,1,3
447,1,0,0,3313,1,3
447,1,0,0,3314,1,3
447,1,0,0,3315,1,3
447,1,0,0,3316,1,8
447,1,1,0,3312,1,9
447,1,1,0,3313,1,2
447,1,1,0,3314,1,2
447,1,1,0,3315,1,2
447,1,1,0,3316,1,5
447,1,2,0,3312,1,1
447,1,2,0,3313,1,2
447,1,2,0,3314,1,4
447,1,2,0,3315,1,7
447,1,2,0,3316,1,6
501,1,0,1,154,5,20
501,1,0,1,779,10,40
501,1,1,1,583,2,40
501,1,1,1,584,2,20
501,1,2,1,331,3,20
501,1,3,1,789,7,40
501,1,3,1,792,7,20
501,1,4,1,392,3,20
501,1,5,1,1223,3,20
501,2,0,1,154,6,20
501,2,0,1,779,15,40
501,2,1,1,583,4,40
501,2,1,1,584,4,20
501,2,2,1,331,4,20
501,2,3,1,789,10,40
501,2,3,1,792,10,20
501,2,4,1,392,4,20
501,2,5,1,1223,4,20
502,1,0,0,36,5,43
502,1,0,0,38,5,38
502,1,0,0,40,5,35
502,1,0,0,42,5,43
502,1,0,0,44,5,41
502,1,1,0,191,1,73
502,1,1,0,193,1,51
502,1,1,0,195,1,61
502,1,1,0,197,1,45
502,1,1,0,199,1,70
502,1,2,0,262,1,63
502,1,2,0,264,1,55
502,1,2,0,266,1,66
502,1,2,0,268,1,76
502,1,2,0,270,1,40
502,1,3,1,1275,1,100
502,1,4,1,1276,1,100
502,2,0,0,36,10,81
502,2,0,0,38,10,51
502,2,0,0,40,10,57
502,2,0,0,42,10,57
502,2,0,0,44,10,54
502,2,1,0,191,2,75
502,2,1,0,193,2,88
502,2,1,0,195,2,72
502,2,1,0,197,2,83
502,2,1,0,199,2,82
502,2,2,0,262,2,57
502,2,2,0,264,2,58
502,2,2,0,266,2,69
502,2,2,0,268,2,56
502,2,2,0,270,2,60
502,2,3,0,191,2,78
502,2,3,0,193,2,127
502,2,3,0,195,2,117
502,2,3,0,197,2,68
502,2,3,0,199,2,110
502,2,4,0,262,2,72
502,2,4,0,264,2,75
502,2,4,0,266,2,84
502,2,4,0,268,2,79
502,2,4,0,270,2,90
502,2,5,1,1275,2,100
502,2,6,1,1276,2,100
502,3,0,0,37,20,84
502,3,0,0,39,20,64
502,3,0,0,41,20,53
502,3,0,0,43,20,53
502,3,0,0,45,20,46
502,3,1,1,191,7,100
502,3,1,1,193,7,100
502,3,1,1,195,7,100
502,3,1,1,197,7,100
502,3,1,1,199,7,100
502,3,2,0,263,5,53
502,3,2,0,265,5,53
502,3,2,0,267,5,29
502,3,2,0,269,5,24
502,3,2,0,271,5,41
502,3,3,1,79,20,100
502,3,3,1,83,25,100
502,3,4,1,1275,7,100
502,3,5,1,1276,7,100
502,3,6,1,1277,7,100
502,4,0,0,37,30,61
502,4,0,0,39,30,68
502,4,0,0,41,30,54
502,4,0,0,43,30,60
502,4,0,0,45,30,57
502,4,1,1,191,10,100
502,4,1,1,193,10,100
502,4,1,1,195,10,100
502,4,1,1,197,10,100
502,4,1,1,199,10,100
502,4,2,0,263,7,54
502,4,2,0,265,7,25
502,4,2,0,267,7,31
502,4,2,0,269,7,47
502,4,2,0,271,7,43
502,4,3,1,79,30,100
502,4,3,1,83,30,100
502,4,4,1,1275,10,100
502,4,5,1,1276,10,100
502,4,6,1,1277,10,100
504,1,0,1,310,7,20
504,1,0,1,548,7,20
504,1,0,1,690,7,20
504,1,1,1,326,3,20
504,1,2,1,717,15,40
504,1,2,1,790,7,20
504,1,3,1,802,3,20
504,1,4,1,1100,3,20
504,1,5,1,1307,3,20
504,2,0,1,310,10,20
504,2,0,1,548,10,20
504,2,0,1,690,10,20
504,2,1,1,326,5,20
504,2,2,1,717,20,40
504,2,2,1,790,10,20
504,2,3,1,802,5,20
504,2,4,1,1100,5,20
504,2,5,1,1307,5,20
507,1,0,0,98,10,12
507,1,0,0,100,10,2
507,1,0,0,104,10,3
507,1,0,0,108,10,4
507,1,0,0,191,10,4
507,1,0,0,193,10,5
507,1,0,0,195,10,1
507,1,0,0,197,10,3
507,1,0,0,199,10,1
507,1,0,0,793,10,5
507,1,1,1,794,7,60
507,1,2,1,910,3,20
507,1,3,0,98,10,4
507,1,3,0,100,10,4
507,1,3,0,104,10,2
507,1,3,0,108,10,2
507,1,3,0,199,10,36
507,1,3,0,200,10,24
507,1,4,1,1093,3,20
507,1,5,1,111,12,20
507,1,5,1,200,10,40
507,1,6,1,395,3,20
507,1,7,0,478,5,20
507,1,7,0,479,5,20
507,1,8,1,649,3,20
507,1,9,1,1250,3,20
507,2,0,0,98,13,1
507,2,0,0,100,13,5
507,2,0,0,102,13,1
507,2,0,0,104,13,2
507,2,0,0,108,13,1
507,2,0,0,191,13,4
507,2,0,0,193,13,3
507,2,0,0,195,13,14
507,2,0,0,197,13,2
507,2,0,0,199,13,6
507,2,0,0,793,13,1
507,2,1,1,794,10,60
507,2,2,1,910,5,20
507,2,3,0,98,13,5
507,2,3,0,100,13,10
507,2,3,0,104,13,2
507,2,3,0,108,13,2
507,2,3,0,199,13,21
507,2,3,0,200,13,27
507,2,3,0,793,13,3
507,2,4,1,1093,5,20
507,2,5,1,111,15,20
507,2,5,1,200,13,40
507,2,6,1,395,5,20
507,2,7,0,478,7,17
507,2,7,0,479,7,23
507,2,8,1,649,5,20
507,2,9,1,1250,5,20
509,1,0,0,57,10,1
509,1,0,0,59,10,4
509,1,0,0,61,10,3
509,1,0,0,262,7,4
509,1,0,0,264,7,9
509,1,0,0,266,7,13
509,1,0,0,268,7,2
509,1,0,0,270,7,4
509,1,1,1,57,10,20
509,1,1,1,59,10,20
509,1,1,1,61,10,20
509,1,2,0,262,7,11
509,1,2,0,264,7,12
509,1,2,0,266,7,12
509,1,2,0,268,7,11
509,1,2,0,270,7,14
509,1,3,0,57,10,12
509,1,3,0,59,10,15
509,1,3,0,61,10,10
509,1,3,0,262,7,12
509,1,3,0,264,7,6
509,1,3,0,266,7,13
509,1,3,0,268,7,8
509,1,3,0,270,7,4
509,1,4,0,263,7,6
509,1,4,0,265,7,9
509,1,4,0,267,7,9
509,1,4,0,269,7,8
509,1,4,0,271,7,8
512,1,0,1,788,10,20
512,1,0,1,790,10,20
512,1,0,1,794,10,20
512,1,1,1,1090,5,20
512,1,2,1,330,5,20
512,1,3,1,1210,5,20
512,1,4,1,692,5,20
512,1,5,1,693,5,20
512,1,6,1,891,5,20
512,1,7,1,599,4,20
512,1,8,1,889,5,20
512,1,9,1,1252,5,20
513,1,0,1,161,5,24
513,1,0,1,172,2,24
513,1,0,1,173,2,24
513,1,1,1,788,7,24
513,1,1,1,794,7,48
513,1,2,1,234,1,48
513,1,2,1,1466,7,24
513,1,3,1,996,3,24
513,1,4,1,1663,3,24
513,1,5,1,1837,3,24
513,2,0,1,161,6,20
513,2,0,1,172,3,20
513,2,0,1,173,3,20
513,2,1,1,788,10,20
513,2,1,1,794,10,40
513,2,2,1,234,1,40
513,2,2,1,1466,10,20
513,2,3,1,996,5,20
513,2,4,1,1663,5,20
513,2,5,1,1837,5,20
514,1,0,0,304,15,12
514,1,0,0,306,15,15
514,1,0,0,308,15,12
514,1,0,0,601,15,12
514,1,0,0,603,15,9
514,1,1,0,1179,13,3
514,1,1,0,1181,13,6
514,1,1,0,1183,13,3
514,1,1,0,1187,13,8
514,1,2,0,263,7,12
514,1,2,0,265,7,5
514,1,2,0,267,7,7
514,1,2,0,269,7,6
514,1,2,0,271,7,10
514,1,3,0,398,7,10
514,1,3,0,400,7,3
514,1,3,0,402,7,10
514,1,3,0,404,7,2
514,1,3,0,406,7,15
514,1,4,1,1091,3,20
514,1,5,1,1461,3,20
514,2,0,0,304,20,24
514,2,0,0,306,20,6
514,2,0,0,308,20,11
514,2,0,0,601,20,11
514,2,0,0,603,20,8
514,2,1,0,1179,16,4
514,2,1,0,1181,16,3
514,2,1,0,1183,16,1
514,2,1,0,1185,16,8
514,2,1,0,1187,16,4
514,2,2,0,263,10,9
514,2,2,0,265,10,4
514,2,2,0,267,10,6
514,2,2,0,269,10,11
514,2,2,0,271,10,10
514,2,3,0,398,10,9
514,2,3,0,400,10,7
514,2,3,0,402,10,6
514,2,3,0,404,10,9
514,2,3,0,406,10,9
514,2,4,1,1091,5,20
514,2,5,1,1461,5,20
515,1,0,0,148,2,7
515,1,0,0,149,2,3
515,1,0,0,150,2,6
515,1,0,0,151,2,4
515,1,1,1,1212,3,20
515,1,2,0,897,12,1
515,1,2,0,899,12,3
515,1,2,0,901,12,3
515,1,2,0,903,12,5
515,1,2,0,905,12,8
515,1,3,1,998,3,20
515,1,4,1,997,3,20
515,1,5,1,1462,3,20
515,1,5,1,1464,3,20
515,2,0,0,147,3,1
515,2,0,0,148,3,1
515,2,0,0,149,3,6
515,2,0,0,150,3,4
515,2,0,0,151,3,6
515,2,0,0,321,2,2
515,2,1,1,1212,5,20
515,2,2,0,897,14,3
515,2,2,0,901,14,5
515,2,2,0,903,14,6
515,2,2,0,905,14,6
515,2,3,1,998,5,20
515,2,4,1,997,5,20
515,2,5,1,1462,5,20
515,2,5,1,1464,5,20
517,1,0,1,689,5,20
517,1,0,1,690,5,20
517,1,0,1,691,5,20
517,1,1,1,546,6,20
517,1,1,1,548,6,20
517,1,1,1,550,6,20
517,1,2,0,540,5,9
517,1,2,0,542,5,11
517,1,3,1,1265,2,20
517,1,4,1,1717,3,20
517,1,5,1,1425,3,20
517,2,0,1,689,8,20
517,2,0,1,690,8,20
517,2,0,1,691,8,20
517,2,1,1,546,9,20
517,2,1,1,548,9,20
517,2,1,1,550,9,20
517,2,2,0,540,7,10
517,2,2,0,542,7,10
517,2,3,1,1265,5,20
517,2,4,1,1717,5,20
517,2,5,1,1425,5,20
518,1,0,1,478,5,20
518,1,0,1,479,5,20
518,1,1,1,1214,5,20
518,1,2,0,1064,5,60
518,1,3,1,412,5,20
518,1,4,1,1094,5,20
518,1,5,1,638,5,20
518,1,6,1,1510,5,20
520,1,0,1,717,15,20
520,1,0,1,718,15,20
520,1,0,1,779,15,20
520,1,1,1,545,10,20
520,1,1,1,547,10,20
520,1,1,1,549,10,20
520,1,1,1,551,10,20
520,1,1,1,553,10,20
520,1,2,1,550,10,40
520,1,2,1,552,10,20
520,1,2,1,554,10,20
520,1,3,1,1528,3,20
520,1,3,1,1530,3,20
520,1,4,1,681,10,20
520,1,4,1,689,10,40
520,1,5,0,541,7,10
520,1,5,0,542,7,10
520,1,6,1,1525,3,20
520,2,0,1,717,20,20
520,2,0,1,718,20,20
520,2,0,1,779,20,20
520,2,1,1,545,12,20
520,2,1,1,547,12,20
520,2,1,1,549,12,20
520,2,1,1,551,12,20
520,2,1,1,553,12,20
520,2,2,1,550,12,40
520,2,2,1,552,12,20
520,2,2,1,554,12,20
520,2,3,1,1528,5,20
520,2,3,1,1530,5,20
520,2,4,1,681,12,20
520,2,4,1,689,12,40
520,2,5,0,541,10,10
520,2,5,0,542,10,10
520,2,6,1,1525,5,20
523,1,0,1,1111,3,20
523,1,1,1,475,7,20
523,1,1,1,1543,1,40
523,1,2,1,1106,3,20
523,1,3,1,1258,3,20
523,1,4,1,1629,3,20
523,2,0,1,1111,4,20
523,2,1,1,475,10,20
523,2,1,1,1543,1,40
523,2,2,1,1106,5,20
523,2,3,1,1258,4,20
523,2,4,1,1629,4,20
525,1,0,1,1273,5,20
525,1,1,1,907,5,20
525,1,2,1,788,10,20
525,1,2,1,1545,2,40
525,1,3,1,1211,4,20
525,1,4,0,263,10,9
525,1,4,0,265,10,8
525,1,4,0,267,10,9
525,1,4,0,269,10,7
525,1,4,0,271,10,7
525,1,5,1,890,5,20
525,1,6,1,892,5,20
525,1,7,1,391,5,20
525,1,8,1,597,4,20
525,1,9,1,1532,5,20
530,1,0,1,545,7,100
530,1,0,1,547,7,100
530,1,0,1,549,7,100
530,1,0,1,551,7,100
530,1,0,1,553,7,100
530,1,1,1,1527,2,100
530,1,1,1,1530,2,100
530,1,2,1,681,10,100
530,1,2,1,717,10,100
530,1,2,1,718,10,100
530,1,3,1,1526,2,100
530,1,3,1,1528,2,100
530,1,4,1,1877,2,100
530,1,5,1,1590,3,100
530,2,0,1,545,10,100
530,2,0,1,547,10,100
530,2,0,1,549,10,100
530,2,0,1,551,10,100
530,2,0,1,553,10,100
530,2,1,1,1527,4,100
530,2,1,1,1530,4,100
530,2,2,1,681,15,100
530,2,2,1,717,15,100
530,2,2,1,718,15,100
530,2,3,1,1526,4,100
530,2,3,1,1528,4,100
530,2,4,1,1877,3,100
530,2,5,1,1590,5,100
536,1,0,1,1689,1,220
536,1,0,1,1697,1,220
536,1,1,1,1691,1,220
536,1,2,1,1693,1,220
536,1,3,1,1695,1,220
536,1,4,1,1699,1,220
536,2,0,1,1689,2,220
536,2,0,1,1697,2,220
536,2,1,1,1691,2,220
536,2,2,1,1693,2,220
536,2,3,1,1695,2,220
536,2,4,1,1699,4,220
536,3,0,1,1690,7,220
536,3,0,1,1698,7,220
536,3,1,1,1692,7,220
536,3,2,1,1694,7,220
536,3,3,1,1696,7,220
536,3,4,1,1700,7,220
536,4,0,1,1690,10,420
536,4,0,1,1698,10,420
536,4,1,1,1692,10,420
536,4,2,1,1694,10,420
536,4,3,1,1696,10,420
536,4,4,1,1700,10,420
537,1,0,0,47,20,4
537,1,0,0,49,20,7
537,1,0,0,51,20,6
537,1,0,0,289,5,14
537,1,0,0,292,5,6
537,1,0,0,295,5,4
537,1,0,0,545,10,1
537,1,0,0,547,10,6
